hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
2.X.2.1.4.1.4.2;G*C*MMPOR-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;POSTE D'OBSERVATION OCCUPÉ PAR DES SCOUTS DÉMONTÉS OU DE RECONNAISSANCE;2.X.2.1.4.1.4.2.png;2.X.2.1.4.1.4.2.svg
2.X.2.1.4.1.4.3;G*C*MMPOF-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD OBSERVER POSITION;FORWARD OBSERVER POSITION;POSITION D'OBSERVATEUR AVANT;2.X.2.1.4.1.4.3.png;2.X.2.1.4.1.4.3.svg
2.X.2.1.4.1.4.4;G*C*MMPOS-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|SENSOR OUTPOST/LISTENING POST (OP/LP);SENSOR OUTPOST/LISTENING POST (OP/LP);AVANT-POSTE DE CAPTEUR/POSTE D'ÉCOUTE (OP/LP);2.X.2.1.4.1.4.4.png;2.X.2.1.4.1.4.4.svg
2.X.2.1.4.1.4.5;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|CBRN OBSERVATION POST (DISMOUNTED);CBRN OBSERVATION POST (DISMOUNTED);POSTE D'OBSERVATION CBRN (DÉMONTÉ);2.X.2.1.4.1.4.5.png;2.X.2.1.4.1.4.5.svg
2.X.2.1.4.1.4.6;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD AIR CONTROLLER (FAC);FORWARD AIR CONTROLLER (FAC);CONTRÔLEUR D'AIR AVANT (FAC);2.X.2.1.4.1.4.6.png;2.X.2.1.4.1.4.6.svg
2.X.2.1.4.1.4.7;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|TACTICAL AIR CONTROL PARTY (TACP);TACTICAL AIR CONTROL PARTY (TACP);PARTI TACTIQUE DE CONTRÔLE AÉRIEN (TACP);2.X.2.1.4.1.4.7.png;2.X.2.1.4.1.4.7.svg
2.X.2.1.5.1.1;G*C*MOPD--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|OFFENCE MANOEUVRE GRAPHICS|OFFENCE POINT GRAPHIC|POINT OF DEPARTURE;POINT OF DEPARTURE;POINT DE DÉPART;2.X.2.1.5.1.1.png;2.X.2.1.5.1.1.svg
2.X.2.2.1.3.3;G*C*BOATD-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|ANTITANK OBSTACLES|ANTITANK OBSTACLES, TETRAHEDRONS, DRAGON'S TEETH AND OTHER SIMILAR OBSTACLES;ANTITANK OBSTACLES, TETRAHEDRONS, DRAGON'S TEETH AND OTHER SIMILAR OBSTACLES;OBSTACLES ANTICHAR, TÉTRAÈDRONS, DENTS DE DRAGON ET AUTRES OBSTACLES SIMILAIRES;2.X.2.2.1.3.3.png;2.X.2.2.1.3.3.svg
2.X.2.2.1.4;G*C*BOAB--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|BOOBY TRAP;BOOBY TRAP;PIÈGE À Fous;2.X.2.2.1.4.png;2.X.2.2.1.4.svg
2.X.2.2.1.5.1;G*C*BOAMA-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTIPERSONNEL (AP) MINE;ANTIPERSONNEL (AP) MINE;MINE ANTIPERSONNEL (AP);2.X.2.2.1.5.1.png;2.X.2.2.1.5.1.svg
2.X.2.2.1.5.2;G*C*BOAMT-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTITANK (AT) MINE;ANTITANK (AT) MINE;MINE ANTICHAR (AT);2.X.2.2.1.5.2.png;2.X.2.2.1.5.2.svg
2.X.2.2.1.5.3;G*C*BOAMD-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTITANK MINE WITH ANTIHANDLING DEVISE;ANTITANK MINE WITH ANTIHANDLING DEVISE;MINE ANTICHAR AVEC DISPOSITIF ANTIMANIPULATION;2.X.2.2.1.5.3.png;2.X.2.2.1.5.3.svg
2.X.2.2.1.5.4;G*C*BOAMC-;"TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTITANK MINE (ARROW SHOWS EFFECTS) ""CLAYMORE MINE""";"ANTITANK MINE (ARROW SHOWS EFFECTS) ""CLAYMORE MINE""";"MINE ANTICHAR (FLÈCHE MONTRANT LES EFFETS) ""CLAYMORE MINE""";2.X.2.2.1.5.4.png;2.X.2.2.1.5.4.svg
2.X.2.2.1.5.5;G*C*BOAMU-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|UNSPECIFIED MINE;UNSPECIFIED MINE;MINE NON SPÉCIFIÉE;2.X.2.2.1.5.5.png;2.X.2.2.1.5.5.svg
2.X.2.2.1.6.1;G*C*BOAIP-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|PLANNED MINEFIELD;PLANNED MINEFIELD;CHAMP DE MINES PRÉVU;2.X.2.2.1.6.1.png;2.X.2.2.1.6.1.svg
2.X.2.2.1.6.2;G*C*BOAIC-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|COMPLETED MINEFIELD;COMPLETED MINEFIELD;CHAMP DE MINES TERMINÉ;2.X.2.2.1.6.2.png;2.X.2.2.1.6.2.svg
2.X.2.2.1.6.5;G*C*BOAIN-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|ANTITANK (AT) MINEFIELD;ANTITANK (AT) MINEFIELD;CHAMP DE MINES ANTICHAR (AT);2.X.2.2.1.6.5.png;2.X.2.2.1.6.5.svg
2.X.2.2.1.6.6;G*C*BOAIS-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|SCATTERABLE MINES;SCATTERABLE MINES;MINES DIFFUSABLES;2.X.2.2.1.6.6.png;2.X.2.2.1.6.6.svg
2.X.2.2.1.6.7;G*C*BOAIH-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|ANTIPERSONNEL (AP) MINEFIELD REINFORCED WITH SCATTERABLE WITH SELF-DESTRUCT DATE-TIME-GROUP;ANTIPERSONNEL (AP) MINEFIELD REINFORCED WITH SCATTERABLE WITH SELF-DESTRUCT DATE-TIME-GROUP;CHAMP DE MINES ANTIPERSONNEL (AP) RENFORCÉ AVEC DIFFUSIBLE AVEC AUTODESTRUCTION DATE-HEURE-GROUPE;2.X.2.2.1.6.7.png;2.X.2.2.1.6.7.svg
2.X.2.2.1.6.8;G*C*BOAID-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|SCATTERABLE MINEFIELD WITH SELF-DESTRUCT DATE-TIME-GROUP;SCATTERABLE MINEFIELD WITH SELF-DESTRUCT DATE-TIME-GROUP;CHAMP DE MINES DIFFUSIBLE AVEC GROUPE DATE-HEURE D'AUTO-DESTRUCTION;2.X.2.2.1.6.8.png;2.X.2.2.1.6.8.svg
2.X.2.2.2.2.8;G*C*BYCG--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLE BYPASS|CROSSING SITE/WATER CROSSING|ENGINEER REGULATING POINT;ENGINEER REGULATING POINT;INGÉNIEUR POINT DE RÉGLEMENTATION;2.X.2.2.2.2.8.png;2.X.2.2.2.2.8.svg
2.X.2.2.3.1;G*C*BSE---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|EARTHWORK, SMALL TRENCH OR FORTIFICATION;EARTHWORK, SMALL TRENCH OR FORTIFICATION;TERRASSAGE, PETITE TRANCHÉE OU FORTIFICATION;2.X.2.2.3.1.png;2.X.2.2.3.1.svg
2.X.2.2.3.2;G*C*BSF---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|FORT;FORT;FORT;2.X.2.2.3.2.png;2.X.2.2.3.2.svg
2.X.2.2.3.6;G*C*BSH---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|SURFACE SHELTER;SURFACE SHELTER;ABRI DE SURFACE;2.X.2.2.3.6.png;2.X.2.2.3.6.svg
2.X.2.2.3.7;G*C*BSU---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|UNDERGROUND SHELTER;UNDERGROUND SHELTER;ABRI SOUTERRAIN;2.X.2.2.3.7.png;2.X.2.2.3.7.svg
2.X.2.2.4.2;G*C*BWN---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|NUCLEAR DETONATIONS FRIENDLY GROUND ZERO;NUCLEAR DETONATIONS FRIENDLY GROUND ZERO;LES DÉTONATIONS NUCLÉAIRES AMICALES À GROUND ZERO;2.X.2.2.4.2.png;2.X.2.2.4.2.svg
2.X.2.2.4.3;G*C*BWE---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|ENEMY KNOWN GROUND ZERO;ENEMY KNOWN GROUND ZERO;ENNEMI CONNU GROUND ZERO;2.X.2.2.4.3.png;2.X.2.2.4.3.svg
2.X.2.2.4.4;G*C*BWI---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|ENEMY TEMPLATED;ENEMY TEMPLATED;MODÈLE ENNEMI;2.X.2.2.4.4.png;2.X.2.2.4.4.svg
2.X.2.2.4.5;G*C*BWF---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|FRIENDLY PLANNED OR ON-ORDER;FRIENDLY PLANNED OR ON-ORDER;CONVENABLEMENT PRÉVU OU SUR COMMANDE;2.X.2.2.4.5.png;2.X.2.2.4.5.svg
2.X.2.2.4.6;G*C*BWP---;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|FALLOUT PRODUCING;FALLOUT PRODUCING;PRODUCTION DE RETOMBÉES;2.X.2.2.4.6.png;2.X.2.2.4.6.svg
2.X.2.2.4.11.1;G*C*BWDP--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON SITE/POINT (UNSPECIFIED);DECON SITE/POINT (UNSPECIFIED);SITE/POINT DE DÉCON (NON SPÉCIFIÉ);2.X.2.2.4.11.1.png;2.X.2.2.4.11.1.svg
2.X.2.2.4.11.2;G*C*BWDA--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|ALTERNATE DECON SITE/POINT (UNSPECIFIED);ALTERNATE DECON SITE/POINT (UNSPECIFIED);SITE/POINT DE DÉCON ALTERNATIF (NON SPÉCIFIÉ);2.X.2.2.4.11.2.png;2.X.2.2.4.11.2.svg
2.X.2.2.4.11.3;G*C*BWDT--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON SITE/POINT (TROOPS);DECON SITE/POINT (TROOPS);SITE/POINT DE DÉCON (TROUPES);2.X.2.2.4.11.3.png;2.X.2.2.4.11.3.svg
2.X.2.2.4.11.4;G*C*BWDE--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON SITE/POINT (EQUIPMENT);DECON SITE/POINT (EQUIPMENT);SITE/POINT DE DÉCON (ÉQUIPEMENT);2.X.2.2.4.11.4.png;2.X.2.2.4.11.4.svg
2.X.2.2.4.11.5;G*C*BWDS--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON SITE/POINT (EQUIPMENT AND TROOPS);DECON SITE/POINT (EQUIPMENT AND TROOPS);SITE/POINT DE DÉCON (ÉQUIPEMENT ET TROUPES);2.X.2.2.4.11.5.png;2.X.2.2.4.11.5.svg
2.X.2.2.4.11.6;G*C*BWDO--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON SITE/POINT (OPERATIONAL DECONTAMINATION);DECON SITE/POINT (OPERATIONAL DECONTAMINATION);SITE/POINT DE DÉCON (DÉCONTAMINATION OPÉRATIONNELLE);2.X.2.2.4.11.6.png;2.X.2.2.4.11.6.svg
2.X.2.2.4.11.7;G*C*BWDG--;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON SITE/POINT (THOROUGH DECONTAMINATION);DECON SITE/POINT (THOROUGH DECONTAMINATION);SITE/POINT DE DÉCONAMINATION (DÉCONTAMINATION COMPLÈTE);2.X.2.2.4.11.7.png;2.X.2.2.4.11.7.svg
2.X.2.2.4.11.8;G*C*BWDEM-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON POINT (MAIN) EQUIPMENT;DECON POINT (MAIN) EQUIPMENT;ÉQUIPEMENT DE POINT DE DÉCON (Principal);2.X.2.2.4.11.8.png;2.X.2.2.4.11.8.svg
2.X.2.2.4.11.9;G*C*BWDTF-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|DECONTAMINATION (DECON) POINTS|DECON POINT (FORWARD) TROOPS;DECON POINT (FORWARD) TROOPS;TROUPES DE DÉCON POINT (AVANT);2.X.2.2.4.11.9.png;2.X.2.2.4.11.9.svg
2.X.2.3.1.1.1;G*C*FSTP--;TACTICAL GRAPHICS|CONTROL MEASURES|FIRE SUPPORT GRAPHICS|FIRE SUPPORT POINT|TARGET|POINT /SINGLE TARGET;POINT /SINGLE TARGET;POINT/CIBLE UNIQUE;2.X.2.3.1.1.1.png;2.X.2.3.1.1.1.svg
2.X.2.3.1.2;G*C*FSS---;TACTICAL GRAPHICS|CONTROL MEASURES|FIRE SUPPORT GRAPHICS|FIRE SUPPORT POINT|FIRE SUPPORT STATION;FIRE SUPPORT STATION;POSTE D'APPUI-INCENDIE;2.X.2.3.1.2.png;2.X.2.3.1.2.svg
2.X.2.3.3.9;G*C*FAU---;TACTICAL GRAPHICS|CONTROL MEASURES|FIRE SUPPORT GRAPHICS|AREAS|NUCLEAR TARGET;NUCLEAR TARGET;CIBLE NUCLÉAIRE;2.X.2.3.3.9.png;2.X.2.3.3.9.svg
2.X.2.4.1.1;G*C*SPA---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|AMBULANCE EXCHANGE POINT;AMBULANCE EXCHANGE POINT;POINT D'ÉCHANGE D'AMBULANCES;2.X.2.4.1.1.png;2.X.2.4.1.1.svg
2.X.2.4.1.2;G*C*SPC---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|CANNIBALIZATION POINT;CANNIBALIZATION POINT;POINT DE CANNIBALISATION;2.X.2.4.1.2.png;2.X.2.4.1.2.svg
2.X.2.4.1.3;G*C*SPY---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|CASUALTY COLLECTION POINT;CASUALTY COLLECTION POINT;POINT DE COLLECTE DES PERTES;2.X.2.4.1.3.png;2.X.2.4.1.3.svg
2.X.2.4.1.4;G*C*SPT---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|CIVILIAN COLLECTION POINT;CIVILIAN COLLECTION POINT;POINT DE COLLECTE CIVIL;2.X.2.4.1.4.png;2.X.2.4.1.4.svg
2.X.2.4.1.5;G*C*SPD---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|DETAINEE COLLECTION POINT;DETAINEE COLLECTION POINT;POINT DE COLLECTE DES DÉTENUS;2.X.2.4.1.5.png;2.X.2.4.1.5.svg
2.X.2.4.1.6;G*C*SPE---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|ENEMY PRISONER OF WAR (EPW) COLLECTION POINT;ENEMY PRISONER OF WAR (EPW) COLLECTION POINT;POINT DE COLLECTE DES PRISONNIERS DE GUERRE ENNEMI (EPW);2.X.2.4.1.6.png;2.X.2.4.1.6.svg
2.X.2.4.1.7;G*C*SPL---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|LOGISTICS RELEASE POINT (LRP);LOGISTICS RELEASE POINT (LRP);POINT DE LIBÉRATION LOGISTIQUE (LRP);2.X.2.4.1.7.png;2.X.2.4.1.7.svg
2.X.2.4.1.8;G*C*SPM---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|MAINTENANCE COLLECTION POINT;MAINTENANCE COLLECTION POINT;POINT DE COLLECTE ENTRETIEN;2.X.2.4.1.8.png;2.X.2.4.1.8.svg
2.X.2.4.1.9;G*C*SPR---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|REARM, REFUEL AND RE-SUPPLY POINT;REARM, REFUEL AND RE-SUPPLY POINT;POINT DE RÉARMEMENT, DE RAVITAILLEMENT ET DE RÉAPPROVISIONNEMENT;2.X.2.4.1.9.png;2.X.2.4.1.9.svg
2.X.2.4.1.10;G*C*SPU---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|REFUEL ON THE MOVE (ROM) POINT;REFUEL ON THE MOVE (ROM) POINT;POINT DE RAVITAILLEMENT SUR LE DÉPLACEMENT (ROM);2.X.2.4.1.10.png;2.X.2.4.1.10.svg
2.X.2.4.1.11;G*C*SPO---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|TRAFFIC CONTROL POST (TCP);TRAFFIC CONTROL POST (TCP);POSTE DE CONTRÔLE DE LA CIRCULATION (TCP);2.X.2.4.1.11.png;2.X.2.4.1.11.svg
2.X.2.4.1.12;G*C*SPI---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|TRAILER TRANSFER POINT;TRAILER TRANSFER POINT;POINT DE TRANSFERT DE REMORQUE;2.X.2.4.1.12.png;2.X.2.4.1.12.svg
2.X.2.4.1.13;G*C*SPN---;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|UNIT MAINTENANCE COLLECTION POINT;UNIT MAINTENANCE COLLECTION POINT;POINT DE COLLECTE POUR L'ENTRETIEN DE L'UNITÉ;2.X.2.4.1.13.png;2.X.2.4.1.13.svg
2.X.2.4.1.14.1;G*C*SPQT--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|GENERAL;GENERAL;GÉNÉRAL;2.X.2.4.1.14.1.png;2.X.2.4.1.14.1.svg
2.X.2.4.1.14.2;G*C*SPQA--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS I;CLASS I;CLASSE I;2.X.2.4.1.14.2.png;2.X.2.4.1.14.2.svg
2.X.2.4.1.14.3;G*C*SPQB--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS II;CLASS II;CLASSE II;2.X.2.4.1.14.3.png;2.X.2.4.1.14.3.svg
2.X.2.4.1.14.4;G*C*SPQC--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS III;CLASS III;CLASSE III;2.X.2.4.1.14.4.png;2.X.2.4.1.14.4.svg
2.X.2.4.1.14.5;G*C*SPQD--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS IV;CLASS IV;CLASSE IV;2.X.2.4.1.14.5.png;2.X.2.4.1.14.5.svg
2.X.2.4.1.14.6;G*C*SPQE--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS V;CLASS V;CLASSE V;2.X.2.4.1.14.6.png;2.X.2.4.1.14.6.svg
2.X.2.4.1.14.7;G*C*SPQF--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS VI;CLASS VI;CLASSE VI;2.X.2.4.1.14.7.png;2.X.2.4.1.14.7.svg
2.X.2.4.1.14.8;G*C*SPQG--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS VII;CLASS VII;CLASSE VII;2.X.2.4.1.14.8.png;2.X.2.4.1.14.8.svg
2.X.2.4.1.14.9;G*C*SPQH--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS VIII;CLASS VIII;CLASSE VIII;2.X.2.4.1.14.9.png;2.X.2.4.1.14.9.svg
2.X.2.4.1.14.10;G*C*SPQI--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS IX;CLASS IX;CLASSE IX;2.X.2.4.1.14.10.png;2.X.2.4.1.14.10.svg
2.X.2.4.1.14.11;G*C*SPQJ--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|SUPPLY POINTS|CLASS X;CLASS X;CLASSE X;2.X.2.4.1.14.11.png;2.X.2.4.1.14.11.svg
2.X.2.4.1.15.1;G*C*SPMA--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|AMMUNITION POINTS|AMMUNITION SUPPLY POINT (ASP);AMMUNITION SUPPLY POINT (ASP);POINT D'APPROVISIONNEMENT EN MUNITIONS (ASP);2.X.2.4.1.15.1.png;2.X.2.4.1.15.1.svg
2.X.2.4.1.15.2;G*C*SPMT--;TACTICAL GRAPHICS|CONTROL MEASURES|COMBAT SERVICE SUPPORT|POINTS|AMMUNITION POINTS|AMMUNITION TRANSFER POINT (ATP);AMMUNITION TRANSFER POINT (ATP);POINT DE TRANSFERT DE MUNITIONS (ATP);2.X.2.4.1.15.2.png;2.X.2.4.1.15.2.svg
2.X.2.5.1;G*C*OX----;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT;SPECIAL POINT;POINT SPÉCIAL;2.X.2.5.1.png;2.X.2.5.1.svg
2.X.2.5.1.1.1;G*C*OXRN--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|REFERENCE POINT|NAV REFERENCE;NAV REFERENCE;RÉFÉRENCE NAV;2.X.2.5.1.1.1.png;2.X.2.5.1.1.1.svg
2.X.2.5.1.1.2;G*C*OXRD--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|REFERENCE POINT|DLRP;DLRP;DLRP;2.X.2.5.1.1.2.png;2.X.2.5.1.1.2.svg
2.X.2.5.1.2.1;G*C*OXUD--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|UNDERWATER|DATUM;DATUM;DONNÉES;2.X.2.5.1.2.1.png;2.X.2.5.1.2.1.svg
2.X.2.5.1.2.2;G*C*OXUB--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|UNDERWATER|BRIEF CONTACT;BRIEF CONTACT;BREF CONTACT;2.X.2.5.1.2.2.png;2.X.2.5.1.2.2.svg
2.X.2.5.1.2.3;G*C*OXUL--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|UNDERWATER|LOST CONTACT;LOST CONTACT;CONTACT PERDU;2.X.2.5.1.2.3.png;2.X.2.5.1.2.3.svg
2.X.2.5.1.2.4;G*C*OXUS--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|UNDERWATER|SINKER;SINKER;PLOMB;2.X.2.5.1.2.4.png;2.X.2.5.1.2.4.svg
2.X.2.5.1.3.1;G*C*OXWA--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|WEAPON|AIM POINT;AIM POINT;POINT DE VISE;2.X.2.5.1.3.1.png;2.X.2.5.1.3.1.svg
2.X.2.5.1.3.2;G*C*OXWD--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|WEAPON|DROP POINT;DROP POINT;POINT DE DÉPÔT;2.X.2.5.1.3.2.png;2.X.2.5.1.3.2.svg
2.X.2.5.1.3.3;G*C*OXWE--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|WEAPON|ENTRY POINT;ENTRY POINT;POINT D'ACCÈS;2.X.2.5.1.3.3.png;2.X.2.5.1.3.3.svg
2.X.2.5.1.3.4;G*C*OXWG--;TACTICAL GRAPHICS|CONTROL MEASURES|COMMAND AND CONTROL|SPECIAL POINT|WEAPON|GROUND ZERO;GROUND ZERO;TERRAIN ZÉRO;2.X.2.5.1.3.4.png;2.X.2.5.1.3.4.svg
